Experiments,Test,Animal,ID,Treatment,Diet,Age_month,Age_Cat,Sex,APOE,Code,Stage,Trial,Apparatus,Object1 : head entries,Object1.headtime,Object1_Day2_3_5: RI,Object1 : latency to first entry,Object1 : time mobile,Object1 : time immobile,Object1 : in zone oriented to centre,Object1 : time freezing,Object2 : head entries,Object2.headtime,Object2_Day2_3_5.RI,Object2 : latency to first entry,Object2 : time mobile,Object2 : time immobile,Object2 : in zone oriented to centre,Object2 : time freezing,Outerzone : head entries,Outerzone.headtime,Outerzone.distance,Outerzone : latency to first entry,Outerzone : average speed,Outerzone : time mobile,Outerzone : time immobile,Total_Time_Mobile,Outerzone.time.freezing,Centerzone : head entries,Centerzone.headtime,Centerzone.distance,Centerzone : latency to first entry,Centerzone : average speed,Centerzone : time mobile,Centerzone : time immobile,Centerzone.time.freezing,Object 3 : head entries,Object 3.headtime,Object 3 : latency to first entry,Object 3 : in zone oriented to centre,Object 4 : head entries,Object4.headtime,Object 4 : latency to first entry,Object 4 : in zone oriented to centre,Object1Center : head time oriented towards,Object2Center : head time oriented towards,Total.Distance,Total.Time.Freezing
APOE_190610_E44,45,061019_5,190610_5,E44M,Control,14,Young,Male,E44,A,Dilutions,4,2Objects_NOR,1,1.3,0.166666667,99.3,1.3,0,0.5,0,3,6.5,0.833333333,0,3.4,3.1,1.8,0,20,83.5,2.2,7.3,0.022,32.3,69.5,36.1,39,8,9,0.152,0,0.022,3.8,3.2,0,2,2.3,,0,1,0.7,,0,50.4,51.2,2.352,39
APOE_190610_E44,55,061019_5,190610_5,E44M,Control,14,Young,Male,E44,A,Day1_vanilla,5,2Objects_NOR,3,2.8,0.8,30.9,2.8,0,1.8,0,1,0.7,0.2,38.4,0.7,0,0,0,21,83.5,2.083,5.9,0.021,35,62.8,39.1,23.6,5,7.9,0.514,0,0.067,4.1,3.6,0,0,0,,0,1,1.8,102.6,0,15.1,26.8,2.597,23.6
APOE_190610_E44,71,061019_5,190610_5,E44M,Control,14,Young,Male,E44,A,Day2_IdenticalObject,1,2Objects_NOR,3,4.4,0.271604938,9.1,2.3,2,1.6,0,8,11.8,0.728395062,32.2,11.8,0,6.8,1.1,15,73.5,3.653,3.6,0.046,57.9,21.2,72.5,6.9,8,15.7,0.768,0,0.053,14.6,0,0,2,0.8,104.8,0,3,1.7,1.6,0,16.2,20.7,4.421,6.9
APOE_190610_E44,74,061019_5,190610_5,E44M,Control,14,Young,Male,E44,A,Day2_IdenticalObject,2,2Objects_NOR,2,7.3,0.525179856,18.5,7.3,0,0.2,0,6,6.6,0.474820144,7.9,6.4,0.1,2.1,1.2,14,79.8,2.816,1.4,0.031,47.1,42.8,50.9,16.2,7,8.1,0.189,0,0.05,3.8,0,0,1,0.9,0.6,0,1,0.1,,0,22.6,20.1,3.005,16.2
APOE_190610_E44,77,061019_5,190610_5,E44M,Control,14,Young,Male,E44,A,Day2_IdenticalObject,3,2Objects_NOR,5,9.2,1,8.4,9.2,0,4.8,1.4,0,0,0,,0,0,0,0,17,96.3,2.501,0.9,0.025,25.3,74,29.5,37.1,7,7,0.284,60.2,0.068,4.2,0,0,5,9.2,10.1,2.2,0,0,0,0,53,53,2.785,37.1
APOE_190610_E44,95,061019_5,190610_5,E44M,Control,14,Young,Male,E44,A,Day2_ShortTermMemory,4,2Objects_NOR,1,0.2,1,38.6,0.2,0,0.2,0,0,0,0,,0,0,0,0,8,109.8,2.661,0,0.023,44.5,72.4,44.7,37.6,1,0.6,0.047,38,0.298,0.2,0,0,1,0.2,,0,0,0,,0,24.2,11.1,2.708,37.6
APOE_190610_E44,105,061019_5,190610_5,E44M,Control,14,Young,Male,E44,A,Day3_Novel Object2,1,2Objects_NOR,4,11.1,0.388111888,16.6,9.6,1.5,5.1,0,12,17.5,0.611888112,39.3,15,2.5,1.4,0,22,60.7,4.458,1,0.074,49,11.6,78.3,1.3,13,20.5,1.678,0,0.048,29.3,5.9,0,4,2.1,0.9,0,6,2.1,1.3,0,11.8,10.1,6.136,1.3
APOE_190610_E44,115,061019_5,190610_5,E44M,Control,14,Young,Male,E44,A,Day5_NovelObject3,1,2Objects_NOR,5,5.3,0.277486911,42.8,5.3,0,1.7,0,6,13.8,0.722513089,3.7,6.7,7.1,1.9,1.5,17,80.3,4.837,0,0.059,59.9,22.2,70.1,4.4,9,21.3,0.489,33.6,0.026,10.2,8.6,1.5,1,0.6,88.8,0,1,0.2,,0,11.6,11.4,5.326,5.9
APOE_190610_E44,6,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,openfield,1,2Objects_NOR,,,,,,,,,,,,,,,,,123,424.5,18.546,1.1,0.046,359.4,47.1,417.8,7.8,67,60,9.213,0,0.158,58.4,0,0,,,,,,,,,52.9,45.8,27.759,7.8
APOE_190610_E44,16,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Dilutions,1,2Objects_NOR,7,6.7,0.56302521,0,6.7,0,4.7,0,3,5.2,0.43697479,7.4,5.2,0,3.6,0,20,77.1,7.32,1.2,0.083,82.4,5.8,88.3,0,21,15.9,0.074,0,0.013,5.9,0,0,6,3.8,,0,9,10.9,,0,23.9,16.6,7.394,0
APOE_190610_E44,26,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Dilutions,2,2Objects_NOR,3,3.4,0.918918919,12.2,3.4,0,2.6,0,1,0.3,0.081081081,119,0.3,0,0.2,0,17,87.5,5.444,0,0.056,76.3,21.2,78.5,2.7,7,6.4,0,42.7,0,2.2,0,0,2,1.6,,0,6,11.2,109.4,0.1,25.2,30.4,5.444,2.7
APOE_190610_E44,36,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Dilutions,3,2Objects_NOR,5,4.7,0.701492537,31.1,3.2,1.5,2.2,0,3,2,0.298507463,26.3,2,0,1.4,0,21,95.5,6.221,0,0.06,88.7,15.1,90.4,4.2,10,4.3,0.199,42.4,0.119,1.7,0,0,2,1.4,,0,3,3.2,,0,11.1,9.8,6.42,4.2
APOE_190610_E44,46,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Dilutions,4,2Objects_NOR,2,1.8,0.620689655,22.3,1.8,0,0.7,0,1,1.1,0.379310345,51,1.1,0,0,0,25,86.4,4.655,0,0.051,58.1,33.1,59.7,6.2,8,6.8,0.122,50.5,0.077,1.6,0,0,3,2.9,80.3,0,3,5.4,73.2,0,18,14.4,4.777,6.2
APOE_190610_E44,56,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Day1_vanilla,5,2Objects_NOR,3,1,0.769230769,0,1,0,0.5,0,1,0.3,0.230769231,1,0.3,0,0.3,0,12,107.4,4.026,2.6,0.035,52.3,63.8,54.3,35,1,1.8,0.122,0,0.06,2,0,0,0,0,,0,0,0,,0,21.2,15.7,4.148,35
APOE_190610_E44,78,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,1,2Objects_NOR,4,6.2,0.512396694,25.4,6.2,0,4.7,0,4,5.9,0.487603306,17.3,5.9,0,2,0,14,90,7.336,0.4,0.075,80.9,16.7,89.2,4.2,8,11.7,0.748,16.9,0.091,8.3,0,0,2,2.6,76.5,0,5,3.4,16.7,0,18.4,16.4,8.084,4.2
APOE_190610_E44,81,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,2,2Objects_NOR,4,5,0.166666667,51.2,5,0,1.6,0,16,25,0.833333333,48.5,25,0,3.5,0,13,68.1,4.891,0,0.071,48.8,20.4,79.9,4.4,16,27.1,1.456,50.4,0.047,31.1,0,0,0,0,,0,3,1.3,88.1,0,13,11.4,6.347,4.4
APOE_190610_E44,84,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,3,2Objects_NOR,8,10.8,0.382978723,31.3,4.8,6,1,2.6,12,17.4,0.617021277,32.3,17.4,0,3.3,0,14,74.5,3.913,0,0.053,55,19.5,77.1,9.6,18,22,1.294,31.7,0.058,22.1,0,0,8,10.8,95.2,0.1,12,17.4,45,0.1,16.2,15.6,5.207,9.6
APOE_190610_E44,96,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Day2_ShortTermMemory,4,2Objects_NOR,2,1.1,0.35483871,22.1,1.1,0,0.7,0,1,2,0.64516129,111.7,2,0,1.5,0,5,112.1,4.286,0,0.037,59.5,56.1,60,35,1,1.5,0.128,115.5,0.243,0.5,0,0,2,1.1,,0,1,2,,0,9.7,9,4.414,35
APOE_190610_E44,106,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Day3_Novel Object2,1,2Objects_NOR,6,6.4,0.387878788,25.9,6.4,0,2.2,0,10,10.1,0.612121212,12.5,10.1,0,1.1,0,29,77.5,6.032,0,0.08,69.5,5.9,84.1,2.3,17,20.6,1.796,20.1,0.123,14.6,0,0,3,1,28.1,0,7,3.2,25.5,0,8.1,13.8,7.828,2.3
APOE_190610_E44,116,061019_6,190610_6,E44F,Control,14,Young,Female,E44,B,Day5_NovelObject3,1,2Objects_NOR,10,8.1,0.426315789,20.9,8.1,0,2.3,0,7,10.9,0.573684211,42.9,5.7,5.2,4.3,0,19,74.4,5.042,1.4,0.071,63.7,7.6,79.1,3.2,18,21.6,1.194,0,0.066,15.4,2.6,1.5,5,4.1,36.3,0,2,0.7,22.6,0,9.6,13.3,6.236,4.7
APOE_190610_E44,7,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,openfield,1,2Objects_NOR,,,,,,,,,,,,,,,,,115,355,16.411,6.7,0.052,268.7,48.3,363.4,11.7,78,108.3,8.113,0,0.081,94.7,4.9,0,,,,,,,,,61,50.7,24.524,11.7
APOE_190610_E44,17,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Dilutions,1,2Objects_NOR,5,9.9,0.614906832,8.2,7.8,2,5.5,0,5,6.2,0.385093168,46.3,5.7,0.5,2.6,0,20,67.9,6.33,2.9,0.083,65.2,11.1,73.5,0,20,23.4,0.588,0,0.071,8.3,0,0,5,12.1,84,0,4,5.9,63.4,0.3,15.6,18.8,6.918,0
APOE_190610_E44,27,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Dilutions,2,2Objects_NOR,2,3.3,0.6875,23.9,3.3,0,1.9,0,2,1.5,0.3125,54.2,1.5,0,0.8,0,20,84.7,3.238,2.2,0.036,47.8,41.7,50.6,16.2,11,9.4,0.252,53.5,0.089,2.8,0,0,2,3.4,86.4,0,5,10.8,50.9,0,29.3,18.1,3.49,16.2
APOE_190610_E44,37,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Dilutions,3,2Objects_NOR,5,5.7,0.347560976,11.1,5.7,0,3.1,0,7,10.7,0.652439024,4,10.7,0,1.3,0,15,43,2.565,0.7,0.057,37,7.8,84.5,2.9,27,33.9,1.358,0,0.026,47.5,4.7,0,4,4.4,17.4,0,16,21.9,32.7,0.3,14.4,13.9,3.923,2.9
APOE_190610_E44,47,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Dilutions,4,2Objects_NOR,10,19.3,0.784552846,28.5,11.4,7.9,4.1,1.9,2,5.3,0.215447154,72.1,0.4,4.9,3.5,1.3,10,54.9,2.578,1.1,0.045,35.2,22.4,54.6,6.7,12,27.3,0.614,0,0.028,19.4,2.9,1.8,3,9,66.4,0.3,5,9.2,48.2,0.1,19.4,18,3.192,8.5
APOE_190610_E44,57,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Day1_vanilla,5,2Objects_NOR,3,12.1,0.968,14.8,2.7,9.4,6.9,0,1,0.4,0.032,20.7,0.4,0,0,0,9,65.6,0.729,0.9,0.01,13.2,57.6,20.3,29,9,29.1,0.33,0,0.022,7.1,7.9,0,4,3.2,13.6,0,4,16.4,99.2,0,27.8,21.5,1.059,29
APOE_190610_E44,79,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,1,2Objects_NOR,6,8.6,0.380530973,9.7,6.7,1.9,1.9,0,11,14,0.619469027,28.5,14,0,4,0,23,72.6,4.384,0.6,0.064,58.5,10.2,71.4,0,18,19.3,1.208,28.1,0.08,12.9,2.2,0,3,0.5,,0,1,0.4,34.9,0,15.4,14.4,5.592,0
APOE_190610_E44,82,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,2,2Objects_NOR,9,17.7,0.371069182,16.5,13.6,4.2,5.9,0,15,30,0.628930818,1,9.4,20.6,14.4,0,15,41.5,2.53,0.6,0.069,31.3,5.2,56,1.1,23,41.2,1.174,13.9,0.024,24.7,24,1.1,4,1.8,28.4,0,4,2.1,67.9,0,18.6,15.4,3.704,2.2
APOE_190610_E44,85,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,3,2Objects_NOR,13,14.2,0.552529183,18.2,11.2,3,5.5,0,5,11.5,0.447470817,21.8,8,3.5,1.4,0,14,68.7,3.652,0.7,0.055,44.1,22,62.1,3.6,15,18.8,1.071,21.1,0.038,18,10.5,1.4,13,14.2,32.8,0.4,5,11.5,23.1,0.1,7.7,8.9,4.723,5
APOE_190610_E44,97,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Day2_ShortTermMemory,4,2Objects_NOR,12,31.6,0.713318284,0.4,5.6,26,16.4,15.4,8,12.7,0.286681716,16.5,7,5.7,3.1,1.7,9,27.5,1.001,1.6,0.04,16.3,8.7,38,4.7,10,36.5,1.246,13.8,0.036,21.7,12.6,1,12,31.6,22.8,0.7,8,12.7,18.1,0,15.1,21.4,2.247,5.7
APOE_190610_E44,107,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Day3_Novel Object2,1,2Objects_NOR,9,11,0.509259259,10.6,11,0,2.6,0,10,10.6,0.490740741,12.7,10.6,0,3.5,0,20,75.1,4.46,0,0.068,55.9,10,76.3,1.3,17,17.9,2.02,8.9,0.099,20.4,0,0,5,1.6,8.9,0,0,0,54.6,0,7.8,7,6.48,1.3
APOE_190610_E44,117,061019_7,190610_7,E44F,Control,14,Young,Female,E44,B,Day5_NovelObject3,1,2Objects_NOR,13,22.1,0.555276382,6.7,12.8,9.3,6.2,1.4,10,17.7,0.444723618,37.8,16.1,1.6,3.4,0,13,60.8,3.332,0,0.062,49.3,4.7,69.5,1.2,18,27.8,1.619,6,0.08,20.2,0,0,1,0.4,105.2,0,3,1.2,5.7,0,18.1,14.3,4.951,1.2
APOE_190610_E44,8,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,openfield,1,2Objects_NOR,,,,,,,,,,,,,,,,,107,354.9,19.024,1.4,0.059,280.9,43.2,349.5,2.3,71,99,8.424,0,0.09,68.6,24.8,3.5,,,,,,,,,66.2,62.3,27.448,5.8
APOE_190610_E44,18,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Dilutions,1,2Objects_NOR,6,6,0.530973451,15.6,6,0,5.3,0,8,5.3,0.469026549,13.7,5.1,0.2,3.2,0,22,64.8,6.193,0,0.063,83.3,14.4,89.3,1.2,8,21,0.375,11.2,0.063,6,0,0,1,1.5,,0,8,5,,0,28.8,27.3,6.568,1.2
APOE_190610_E44,28,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Dilutions,2,2Objects_NOR,4,8.7,0.669230769,1.3,5.7,3,4.6,0,4,4.3,0.330769231,71.1,4.3,0,2.4,0,16,85.9,4.911,2.6,0.057,66.5,19,73.2,2.3,12,16,0.429,0,0.054,6.7,1.2,0,4,4.5,,0,4,5.9,116.3,0,22.1,24.1,5.34,2.3
APOE_190610_E44,38,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Dilutions,3,2Objects_NOR,3,6.3,0.470149254,54.7,6.3,0,2.5,0,3,7.1,0.529850746,89.8,4.9,2.1,3.6,0,9,90.4,5.509,2.8,0.058,61.6,33.1,68.3,8.4,11,13.5,0.5,0,0.056,6.7,2.1,0,2,2.8,107.9,0,4,2.7,,0,22.9,18.8,6.009,8.4
APOE_190610_E44,48,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Dilutions,4,2Objects_NOR,1,1.3,1,61.6,1.3,0,0.3,0,0,0,0,,0,0,0,0,12,109.6,3.371,0.9,0.029,42.8,71.7,43.5,29.4,3,2.4,0.06,0,0.083,0.7,0,0,1,1.9,,0,0,0,,0,24.6,24.8,3.431,29.4
APOE_190610_E44,58,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Day1_vanilla,5,2Objects_NOR,3,6.5,0.970149254,0,6.5,0,3.7,0,1,0.2,0.029850746,1.9,0.2,0,0.2,0,5,107.3,3.102,2.9,0.029,46.8,60.8,55.8,37.4,4,10.2,0.338,0,0.038,9,0,0,0,0,,0,1,1.2,,0,5.5,3.8,3.44,37.4
APOE_190610_E44,80,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,1,2Objects_NOR,4,10.7,0.532338308,69.3,10.7,0,2.1,0,7,9.4,0.467661692,0.6,9.4,0,4.1,0,11,87.1,6.693,0,0.074,62,28,76.1,5.9,12,16.5,0.638,27.7,0.045,14.1,0,0,2,1.1,5.4,0,1,0.7,44.7,0,16,16.6,7.331,5.9
APOE_190610_E44,83,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,2,2Objects_NOR,1,0.7,0.048951049,12.8,0.7,0,0.4,0,7,13.6,0.951048951,0,13.6,0,3.3,0,12,95.1,2.42,1.8,0.025,51.8,46.2,63.8,16.1,7,9,0.387,0,0.032,12,0,0,1,0.4,105.5,0,0,0,,0,13.6,25.4,2.807,16.1
APOE_190610_E44,86,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,3,2Objects_NOR,2,2.7,0.303370787,15.5,2.7,0,0.8,0,3,6.2,0.696629213,80.6,6.2,0,3.4,0,11,101,4.028,1.5,0.038,53,53.2,55.3,26.6,9,6.2,0.249,0,0.108,2.3,0,0,2,2.7,,0,3,6.2,118.3,0,35.3,31.9,4.277,26.6
APOE_190610_E44,98,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Day2_ShortTermMemory,4,2Objects_NOR,3,2.1,0.583333333,33.8,2.1,0,1.6,0,1,1.5,0.416666667,13,0,1.5,0,0,4,110.8,1.549,1.4,0.014,24.7,89.6,25.8,63.5,3,2.8,0.156,0,0.143,1.1,0,0,3,2.1,,0,1,1.5,,0,25.8,42.7,1.705,63.5
APOE_190610_E44,108,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Day3_Novel Object2,1,2Objects_NOR,4,4.9,0.352517986,10.3,4.9,0,1.5,0,5,9,0.647482014,26.2,9,0,5.6,0,15,91.6,6.746,1,0.07,73.2,23.2,81,10.2,7,8.6,0.703,0,0.09,7.8,0,0,2,0.3,30.6,0,2,0.2,33.7,0,8.6,13.4,7.449,10.2
APOE_190610_E44,118,061019_8,190610_8,E44F,Control,14,Young,Female,E44,B,Day5_NovelObject3,1,2Objects_NOR,7,6.2,0.534482759,14.2,6.2,0,3.9,0,6,5.4,0.465517241,17.1,4.2,1.2,3,0,18,88.2,6.918,1.2,0.074,73.3,19.7,80.7,2.3,11,9.4,0.739,0,0.1,7.4,0,0,4,1.5,16.7,0,2,1.3,75.1,0,11.4,9.3,7.657,2.3
APOE_190610_E44,9,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,openfield,1,2Objects_NOR,,,,,,,,,,,,,,,,,154,319.9,21.846,10.6,0.087,242.5,8.3,349.6,1.1,122,112.7,12.901,0,0.089,107.1,38.5,14.2,,,,,,,,,39.8,35.1,34.747,15.3
APOE_190610_E44,19,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Dilutions,1,2Objects_NOR,7,4.1,0.338842975,12,4.1,0,1.9,0,9,8,0.661157025,16.8,5.4,2.6,2.4,0,35,69.4,8.578,1.8,0.122,70.2,0,79.3,0,20,17.5,0.397,0,0.044,9.1,0,0,7,5.2,21.7,0,11,8.5,1.1,0,10.4,8.5,8.975,0
APOE_190610_E44,29,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Dilutions,2,2Objects_NOR,6,4.9,0.3828125,3.5,4.9,0,1.8,0,6,7.9,0.6171875,18.6,4.8,3,3.6,0,28,71.3,8.288,6,0.117,70.2,0.5,84.4,0,18,19.9,1.141,0,0.08,14.2,0,0,5,5.1,0.6,0.6,8,7,13.3,0,15.5,11.9,9.429,0
APOE_190610_E44,39,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Dilutions,3,2Objects_NOR,7,4.7,0.602564103,1.1,4.7,0,3.2,0,7,3.1,0.397435897,2.5,3.1,0,1.2,0,31,50,2.885,4,0.057,50.7,0,67.2,2.2,25,24.6,1.204,0,0.065,16.5,2,0,4,3,50.7,0,20,22.3,35.8,0.1,18.8,17.9,4.089,2.2
APOE_190610_E44,49,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Dilutions,4,2Objects_NOR,4,2.9,0.266055046,2.4,2.9,0,1.8,0,3,8,0.733944954,76.2,3.6,4.4,3.8,1.6,20,79.9,1.844,3.5,0.022,38.8,44.7,44.8,17,15,12.5,0.236,0,0.039,6,0,0,3,4.2,19.8,0,5,2.8,,0,24.5,20.1,2.08,17
APOE_190610_E44,59,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Day1_vanilla,5,2Objects_NOR,3,4.1,0.931818182,0.6,1.6,2.5,2.5,0,1,0.3,0.068181818,39.4,0.3,0,0.2,0,13,90.7,1.607,2.6,0.016,35,68.5,35.9,41.7,8,2.9,0.032,0,0.036,0.9,0,0,1,0.3,,0,2,4,22.6,0,10.7,18.4,1.639,41.7
APOE_190610_E44,87,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,1,2Objects_NOR,8,8.1,0.383886256,6.9,8.1,0,1.8,0,9,13,0.616113744,10.1,13,0,4.1,0,24,69.9,9.453,0.5,0.146,64.8,0,96.2,0,26,25.5,2.188,9.7,0.07,31.4,0,0,9,3,15.7,0,7,2.3,12.8,0,8.3,8.1,11.641,0
APOE_190610_E44,89,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,2,2Objects_NOR,9,6.9,0.355670103,0,6.9,0,1.1,0,9,12.5,0.644329897,5.2,9.2,3.2,1.8,1,32,65.8,3.315,3.1,0.049,49.6,17.6,60.2,6.8,22,16,1.159,0,0.11,10.6,0,0,6,3.4,1.8,0,5,2.5,6.4,0,20.5,18,4.474,6.8
APOE_190610_E44,91,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Day2_IdenticalObject,3,2Objects_NOR,10,9.9,0.452054795,9.8,9.9,0,2.9,0,11,12,0.547945205,27.8,12,0,4.2,0,23,60,2.898,0.5,0.049,51.9,7.5,73.1,0,20,24.2,2.16,49.7,0.102,21.2,0,0,10,9.9,49.3,0,11,12,28.6,0.3,18.3,16.5,5.058,0
APOE_190610_E44,100,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Day2_ShortTermMemory,4,2Objects_NOR,2,2.3,0.46,28.3,2.3,0,1.9,0,1,2.7,0.54,14.2,2.7,0,1.6,0,13,102.5,1.61,1.7,0.015,27.6,78.3,30,49.4,6,4.1,0.389,0,0.165,2.4,0,0,2,2.3,,0,1,2.7,,0,61.7,56.5,1.999,49.4
APOE_190610_E44,109,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Day3_Novel Object2,1,2Objects_NOR,11,13.8,0.401162791,22.6,13.8,0,1.7,0,12,20.6,0.598837209,5.7,20.6,0,3.9,0,33,59.3,7.053,0.6,0.118,57.3,2.7,73.5,0,25,25.1,0.745,8.6,0.046,16.2,0,0,3,1.2,57,0,4,1.1,54.1,0,17.6,12.6,7.798,0
APOE_190610_E44,119,061019_9,190610_9,E44F,Control,14,Young,Female,E44,B,Day5_NovelObject3,1,2Objects_NOR,8,8,0.555555556,5.8,7.6,0.4,4.5,0,3,6.4,0.444444444,17.1,4.4,2,3.1,0,23,85.3,9.881,0,0.107,72.5,20.2,80.2,5,12,12.9,0.906,16.7,0.118,7.7,0,0,5,2.6,38.9,0,1,0.4,37.2,0,16.2,19,10.787,5
APOE_190715_E33_E22_HN,1,190715_1,190715_1,E33M,Control,14,Young,Male,E33,B,openfield,1,2Objects_NOR,,,,,,,,,,,,,,,,,103,285,7.682,13.2,0.037,156.4,53.5,227,6.9,65,154.1,5.431,0,0.04,70.6,66.2,19.2,,,,,,,,,63.4,79.5,13.113,26.1
APOE_190715_E33_E22_HN,11,190715_1,190715_1,E33M,Control,14,Young,Male,E33,B,Dilutions,1,2Objects_NOR_2,4,2.9,0.25,3.6,2.9,0,2,0,10,8.7,0.75,5.2,6.5,2.1,1.4,0,29,47.4,1.976,7.4,0.045,37.7,6,57.4,0,15,22.1,1.497,1.4,0.076,19.7,0,0,8,7.1,0.8,0,8,7,49.1,0,,,3.473,0
APOE_190715_E33_E22_HN,21,190715_1,190715_1,E33M,Control,14,Young,Male,E33,B,Dilutions,2,2Objects_NOR_2,3,4.5,0.473684211,9,2.3,2.2,1.7,0,4,5,0.526315789,1.9,5,0,1.6,0,29,57.5,2.188,6.4,0.042,43.4,8.6,60.5,0,17,25.5,1.889,0,0.098,17.1,2.2,0,11,8.6,67.6,0,11,7.6,69.5,0,,,4.077,0
APOE_190715_E33_E22_HN,31,190715_1,190715_1,E33M,Control,14,Young,Male,E33,B,Dilutions,3,2Objects_NOR_2,4,1.4,0.233333333,22.3,1.4,0,0,0,4,4.6,0.766666667,4.8,4.5,0.1,0.6,0,27,51.8,1.315,8.3,0.027,27.1,22.1,38.2,1.2,10,12.2,1.056,0,0.095,11.1,0,0,11,7.7,3.6,0,5,5.1,101.8,0,,,2.371,1.2
APOE_190715_E33_E22_HN,41,190715_1,190715_1,E33M,Control,14,Young,Male,E33,B,Dilutions,4,2Objects_NOR_2,1,1.6,0.727272727,14.6,1.6,0,1.6,0,2,0.6,0.272727273,11.9,0.6,0,0,0,20,88.5,0.886,3.6,0.01,22.1,68.3,24,31.1,1,2.2,0.197,16.8,0.104,1.9,0,0,0,0,,0,1,0.5,18.4,0,,,1.083,31.1
APOE_190715_E33_E22_HN,51,190715_1,190715_1,E33M,Control,14,Young,Male,E33,B,Day1_vanilla,5,2Objects_NOR_2,1,3.6,0.418604651,91.7,1.3,2.2,0.5,0,5,5,0.581395349,8.7,4.3,0.7,2,0,21,56.1,2.008,0.9,0.022,34.4,56.9,39.5,36.1,8,9.3,0.375,91.5,0.051,5.1,2.2,0,2,2.9,,0,1,3.6,,0,,,2.383,36.1
APOE_190715_E33_E22_HN,62,190715_1,190715_1,E33M,Control,14,Young,Male,E33,B,Day2_IdenticalObject,1,2Objects_NOR,5,3.2,0.780487805,1.7,3.2,0,0.9,0,3,0.9,0.219512195,11,0.9,0,0.5,0,18,77.4,2.719,2.4,0.036,33.1,42.2,48.1,16,14,15.4,1.467,0,0.098,15,0,0,3,1.4,75.9,0,6,13,10.7,0.1,13.1,12.2,4.186,16
APOE_190715_E33_E22_HN,68,190715_1,190715_1,E33M,Control,14,Young,Male,E33,B,Day2_IdenticalObject,2,2Objects_NOR,9,10.7,0.922413793,5.4,9.1,1.6,4.2,0,2,0.9,0.077586207,63.7,0.8,0,0.8,0,19,75.3,2.43,1,0.033,43.7,30.8,51.6,12.4,12,16.1,0.615,4.9,0.078,7.9,0,0,3,1,0,0,3,1.7,19.5,0,17.7,18,3.045,12.4
